theta,phi,radius, strengths
1.3962634015954636,2.234021442552742,185,1914
1.3962634015954636,2.199114857512855,200,1787
1.3962634015954636,2.1642082724729685,203,1962
1.3962634015954636,2.129301687433082,198,2039
1.3962634015954636,2.0943951023931953,193,1797
1.3962634015954636,2.0594885173533086,188,2154
1.3962634015954636,2.0245819323134224,182,2860
1.3962634015954636,1.9896753472735356,179,3209
1.3962634015954636,1.9547687622336491,176,3700
1.3962634015954636,1.9198621771937625,173,4031
1.3962634015954636,1.8849555921538759,171,4340
1.3962634015954636,1.8500490071139892,170,4731
1.3962634015954636,1.8151424220741028,167,5271
1.3962634015954636,1.780235837034216,166,5595
1.3962634015954636,1.7453292519943295,164,5683
1.3962634015954636,1.710422666954443,163,5932
1.3962634015954636,1.6755160819145563,161,5989
1.3962634015954636,1.6406094968746698,160,6352
1.3962634015954636,1.605702911834783,160,6770
1.3962634015954636,1.5707963267948966,160,8629
1.3962634015954636,1.53588974175501,159,10282
1.3962634015954636,1.5009831567151233,160,9173
1.3962634015954636,1.4660765716752369,160,7661
1.3962634015954636,1.43116998663535,161,6918
1.3962634015954636,1.3962634015954636,162,6683
1.3962634015954636,1.361356816555577,163,6173
1.3962634015954636,1.3264502315156903,164,5954
1.3962634015954636,1.2915436464758039,166,5675
1.3962634015954636,1.2566370614359172,168,5587
1.3962634015954636,1.2217304763960306,169,5563
1.3962634015954636,1.1868238913561442,172,5566
1.3962634015954636,1.1519173063162575,174,5557
1.3962634015954636,1.117010721276371,179,5526
1.3962634015954636,1.0821041362364843,181,5600
1.3962634015954636,1.0471975511965976,186,5260
1.3962634015954636,1.0122909661567112,190,4889
1.3962634015954636,0.9773843811168246,195,4563
1.3962634015954636,0.9424777960769379,201,4251
1.3962634015954636,0.9075712110370514,207,3665
1.3962634015954636,0.8726646259971648,205,1603
1.3962634015954636,0.8377580409572781,194,3200
1.3962634015954636,0.8028514559173915,189,4386
1.3962634015954636,0.767944870877505,195,3423
1.3962634015954636,0.7330382858376184,212,3435
1.3962634015954636,0.6981317007977318,213,4125
1.3962634015954636,0.6632251157578452,220,10131
1.3962634015954636,0.6283185307179586,212,10643
1.3962634015954636,0.5934119456780721,207,9465
1.3962634015954636,0.5585053606381855,221,6306
1.3962634015954636,0.5235987755982988,227,5889
1.3962634015954636,0.4886921905584123,249,5015
1.3962634015954636,0.4537856055185257,259,7954
1.3962634015954636,0.41887902047863906,148,288
1.3962634015954636,0.3839724354387525,nan,nan
1.3962634015954636,0.3490658503988659,124,204
1.361356816555577,0.3490658503988659,127,201
1.361356816555577,0.3839724354387525,nan,nan
1.361356816555577,0.41887902047863906,246,1212
1.361356816555577,0.4537856055185257,261,7594
1.361356816555577,0.4886921905584123,245,4954
1.361356816555577,0.5235987755982988,224,6019
1.361356816555577,0.5585053606381855,220,6315
1.361356816555577,0.5934119456780721,209,10726
1.361356816555577,0.6283185307179586,217,10676
1.361356816555577,0.6632251157578452,222,7696
1.361356816555577,0.6981317007977318,216,3084
1.361356816555577,0.7330382858376184,216,2843
1.361356816555577,0.767944870877505,219,2615
1.361356816555577,0.8028514559173915,210,3856
1.361356816555577,0.8377580409572781,213,2909
1.361356816555577,0.8726646259971648,202,4245
1.361356816555577,0.9075712110370514,207,3362
1.361356816555577,0.9424777960769379,201,2746
1.361356816555577,0.9773843811168246,195,4468
1.361356816555577,1.0122909661567112,190,4777
1.361356816555577,1.0471975511965976,171,5109
1.361356816555577,1.0821041362364843,167,5699
1.361356816555577,1.117010721276371,164,5899
1.361356816555577,1.1519173063162575,163,6100
1.361356816555577,1.1868238913561442,162,6405
1.361356816555577,1.2217304763960306,162,6673
1.361356816555577,1.2566370614359172,162,6756
1.361356816555577,1.2915436464758039,161,7011
1.361356816555577,1.3264502315156903,161,7215
1.361356816555577,1.361356816555577,163,7306
1.361356816555577,1.3962634015954636,162,7546
1.361356816555577,1.43116998663535,162,7620
1.361356816555577,1.4660765716752369,161,7681
1.361356816555577,1.5009831567151233,161,7806
1.361356816555577,1.53588974175501,161,7844
1.361356816555577,1.5707963267948966,161,7879
1.361356816555577,1.605702911834783,161,7696
1.361356816555577,1.6406094968746698,162,7520
1.361356816555577,1.6755160819145563,162,7377
1.361356816555577,1.710422666954443,163,7264
1.361356816555577,1.7453292519943295,165,7027
