theta,phi,radius, strengths
0.9599310885968813,2.705260340591211,139,3189
0.9599310885968813,2.792526803190927,143,2958
0.9599310885968813,2.8797932657906435,148,2683
0.9599310885968813,2.9670597283903604,156,2394
0.9599310885968813,3.0543261909900763,169,2089
0.9599310885968813,3.141592653589793,156,4278
0.8726646259971648,3.141592653589793,164,3763
0.8726646259971648,3.0543261909900763,174,5212
0.8726646259971648,2.9670597283903604,161,6032
0.8726646259971648,2.8797932657906435,153,6812
0.8726646259971648,2.792526803190927,148,7408
0.8726646259971648,2.705260340591211,144,7948
0.8726646259971648,2.6179938779914944,142,8160
0.8726646259971648,2.5307274153917776,142,8303
0.8726646259971648,2.443460952792061,143,8110
0.8726646259971648,2.356194490192345,144,7937
0.8726646259971648,2.2689280275926285,149,7342
0.8726646259971648,2.1816615649929116,154,6725
0.8726646259971648,2.0943951023931953,160,6053
0.8726646259971648,2.007128639793479,172,4938
0.8726646259971648,1.9198621771937625,155,4405
0.8726646259971648,1.8325957145940461,125,4635
0.8726646259971648,1.7453292519943295,177,3098
0.8726646259971648,1.6580627893946132,239,2425
0.8726646259971648,1.5707963267948966,226,2650
0.8726646259971648,1.4835298641951802,214,2287
0.8726646259971648,1.3962634015954636,281,3212
0.8726646259971648,1.3089969389957472,285,5334
0.8726646259971648,1.2217304763960306,280,5511
0.8726646259971648,1.1344640137963142,318,3037
0.8726646259971648,1.0471975511965976,314,2948
0.8726646259971648,0.9599310885968813,310,2900
0.8726646259971648,0.8726646259971648,305,3308
0.8726646259971648,0.7853981633974483,276,5336
0.8726646259971648,0.6981317007977318,279,5561
0.8726646259971648,0.6108652381980153,284,5271
0.8726646259971648,0.5235987755982988,289,4895
0.8726646259971648,0.4363323129985824,296,4634
0.8726646259971648,0.3490658503988659,302,4249
0.7853981633974483,0.3490658503988659,289,4857
0.7853981633974483,0.4363323129985824,283,5181
0.7853981633974483,0.5235987755982988,278,5493
0.7853981633974483,0.6108652381980153,275,5645
0.7853981633974483,0.6981317007977318,271,5924
0.7853981633974483,0.7853981633974483,269,5130
0.7853981633974483,0.8726646259971648,272,4312
0.7853981633974483,0.9599310885968813,276,4151
0.7853981633974483,1.0471975511965976,280,4091
0.7853981633974483,1.1344640137963142,282,3990
0.7853981633974483,1.2217304763960306,270,5887
0.7853981633974483,1.3089969389957472,275,5716
0.7853981633974483,1.3962634015954636,281,5348
0.7853981633974483,1.4835298641951802,287,4746
0.7853981633974483,1.5707963267948966,246,4614
0.7853981633974483,1.6580627893946132,255,5629
0.7853981633974483,1.7453292519943295,229,6438
0.7853981633974483,1.8325957145940461,207,8425
0.7853981633974483,1.9198621771937625,193,10060
0.7853981633974483,2.007128639793479,181,11891
0.7853981633974483,2.0943951023931953,170,13947
0.7853981633974483,2.1816615649929116,163,15461
0.7853981633974483,2.2689280275926285,158,16960
0.7853981633974483,2.356194490192345,155,17903
0.7853981633974483,2.443460952792061,153,18434
0.7853981633974483,2.5307274153917776,152,18777
0.7853981633974483,2.6179938779914944,153,18552
0.7853981633974483,2.705260340591211,155,17915
0.7853981633974483,2.792526803190927,159,16647
0.7853981633974483,2.8797932657906435,165,15216
0.7853981633974483,2.9670597283903604,173,13610
0.7853981633974483,3.0543261909900763,186,11911
0.7853981633974483,3.141592653589793,176,8420
0.6981317007977318,3.141592653589793,191,6556
0.6981317007977318,3.0543261909900763,203,9825
0.6981317007977318,2.9670597283903604,188,10898
0.6981317007977318,2.8797932657906435,180,12220
0.6981317007977318,2.792526803190927,174,13373
0.6981317007977318,2.705260340591211,169,14225
0.6981317007977318,2.6179938779914944,167,14680
0.6981317007977318,2.5307274153917776,167,14626
0.6981317007977318,2.443460952792061,168,14545
0.6981317007977318,2.356194490192345,170,13830
0.6981317007977318,2.2689280275926285,175,12975
0.6981317007977318,2.1816615649929116,180,12027
0.6981317007977318,2.0943951023931953,187,10895
0.6981317007977318,2.007128639793479,200,9097
