theta,phi,radius, strengths
1.361356816555577,2.0245819323134224,185,14188
1.361356816555577,2.0594885173533086,189,8078
1.361356816555577,2.0943951023931953,nan,nan
1.361356816555577,2.129301687433082,nan,nan
1.361356816555577,2.1642082724729685,nan,nan
1.361356816555577,2.199114857512855,145,316
1.361356816555577,2.234021442552742,143,660
1.361356816555577,2.2689280275926285,142,269
1.361356816555577,2.303834612632515,154,492
1.361356816555577,2.3387411976724013,169,4547
1.361356816555577,2.3736477827122884,164,11595
1.361356816555577,2.4085543677521746,160,17997
1.361356816555577,2.443460952792061,155,18659
1.361356816555577,2.478367537831948,152,3248
1.361356816555577,2.5132741228718345,144,630
1.361356816555577,2.548180707911721,139,745
1.361356816555577,2.5830872929516078,136,756
1.361356816555577,2.6179938779914944,135,4663
1.361356816555577,2.6529004630313806,137,3399
1.361356816555577,2.6878070480712677,136,3550
1.361356816555577,2.722713633111154,126,3528
1.361356816555577,2.7576202181510405,110,1941
1.361356816555577,2.792526803190927,112,5903
1.361356816555577,2.827433388230814,111,8746
1.361356816555577,2.8623399732707,112,12412
1.361356816555577,2.897246558310587,112,12936
1.361356816555577,2.9321531433504737,108,12262
1.361356816555577,2.9670597283903604,107,6528
1.361356816555577,3.0019663134302466,127,10984
1.361356816555577,3.036872898470133,128,11462
1.361356816555577,3.07177948351002,129,11269
1.361356816555577,3.106686068549907,130,10877
1.361356816555577,3.141592653589793,131,10704
1.3264502315156903,3.141592653589793,131,10633
1.3264502315156903,3.106686068549907,130,10907
1.3264502315156903,3.07177948351002,129,11141
1.3264502315156903,3.036872898470133,128,11348
1.3264502315156903,3.0019663134302466,119,6870
1.3264502315156903,2.9670597283903604,107,9155
1.3264502315156903,2.9321531433504737,111,11958
1.3264502315156903,2.897246558310587,112,12366
1.3264502315156903,2.8623399732707,112,11698
1.3264502315156903,2.827433388230814,112,6474
1.3264502315156903,2.792526803190927,112,3856
1.3264502315156903,2.7576202181510405,104,11393
1.3264502315156903,2.722713633111154,133,10161
1.3264502315156903,2.6878070480712677,134,10056
1.3264502315156903,2.6529004630313806,136,6924
1.3264502315156903,2.6179938779914944,135,805
1.3264502315156903,2.5830872929516078,138,757
1.3264502315156903,2.548180707911721,140,673
1.3264502315156903,2.5132741228718345,145,611
1.3264502315156903,2.478367537831948,154,18909
1.3264502315156903,2.443460952792061,157,17991
1.3264502315156903,2.4085543677521746,163,16165
1.3264502315156903,2.3736477827122884,168,11226
1.3264502315156903,2.3387411976724013,170,3139
1.3264502315156903,2.303834612632515,153,273
1.3264502315156903,2.2689280275926285,145,1246
1.3264502315156903,2.234021442552742,142,521
1.3264502315156903,2.199114857512855,147,321
1.3264502315156903,2.1642082724729685,nan,nan
1.3264502315156903,2.129301687433082,nan,nan
1.3264502315156903,2.0943951023931953,nan,nan
1.3264502315156903,2.0594885173533086,188,13341
1.3264502315156903,2.0245819323134224,184,14055
1.3264502315156903,1.9896753472735356,179,15194
1.3264502315156903,1.9547687622336491,165,7364
1.3264502315156903,1.9198621771937625,158,6712
1.3264502315156903,1.8849555921538759,155,4570
1.3264502315156903,1.8500490071139892,154,3589
1.3264502315156903,1.8151424220741028,148,9003
1.3264502315156903,1.780235837034216,149,6206
1.3264502315156903,1.7453292519943295,145,7459
1.3264502315156903,1.710422666954443,157,13142
1.3264502315156903,1.6755160819145563,162,20105
1.3264502315156903,1.6406094968746698,162,20964
1.3264502315156903,1.605702911834783,154,2945
1.3264502315156903,1.5707963267948966,150,3763
1.3264502315156903,1.53588974175501,150,3841
1.3264502315156903,1.5009831567151233,150,3586
1.3264502315156903,1.4660765716752369,150,3292
1.3264502315156903,1.43116998663535,151,2968
1.3264502315156903,1.3962634015954636,152,2873
1.3264502315156903,1.361356816555577,152,2757
1.3264502315156903,1.3264502315156903,154,2626
1.3264502315156903,1.2915436464758039,155,2552
1.3264502315156903,1.2566370614359172,157,2473
1.3264502315156903,1.2217304763960306,159,2427
1.3264502315156903,1.1868238913561442,161,2300
1.3264502315156903,1.1519173063162575,163,2243
1.3264502315156903,1.117010721276371,167,2081
